TSUM1,TSUM2,SPAN,Q10,TDWI,uuid
700.964912321263,1470.895191446559,32.512148786101264,2.1198361566300186,0.5485002641159099,970ad9f2-6ece-4f4a-829d-182699f504a7
546.2471592589729,1563.7025245568889,28.73858206554435,2.177866660583008,0.5506177229387862,d97dda56-e11e-401d-b708-f37d9ef506be
752.3772930566723,1252.9103128808192,31.73949560509369,1.8613747790329371,0.47590122321393385,68d5c261-c631-4a52-a187-229450bab6d2
761.9209035089788,1218.1897670147723,30.536302749183307,2.1627364827417717,0.4760141350510766,3e368fe3-d06e-4777-b31c-6a8f56e6d0fc
561.451461655031,1401.0363936003519,36.71921430342469,2.0962000980516877,0.49189537555232626,1739c8fe-c55e-4da9-b8ac-f79be719377c
751.34386891143,1276.805154210473,29.372594241363778,1.9936945819991292,0.4806712712515109,da92c7e8-7598-4dde-baf7-8a8f919eb9a9
524.4759936338311,1277.1291221619224,32.42148342158245,2.063572879188494,0.5933373094377778,e50d08b0-729d-4ee0-8a35-c597b73431e7
612.0359546058302,1254.834754324388,33.16432943880193,1.91645006093335,0.5639607210047225,bda30546-e282-4f06-afd2-cef725f2c381
736.0562185417751,1369.0805640282208,28.28502087885245,1.963742030841403,0.45631087475508575,de282f4f-82fe-4c49-9b59-aafcc07639e4
606.6138034332703,1369.6613745736984,35.27766766303871,1.9721695731560054,0.5570587604010947,ab1113e4-0d34-4d50-bbbc-7782c67cd121
627.6057886046583,1382.3214626560316,30.005359587634064,2.133226052678291,0.5892748815502873,f0dcd40d-02e6-4916-9469-2b89dc0a9bbd
678.7513901848806,1512.534887978433,36.905074453407906,2.020049395838631,0.4364868531933507,7b720325-e7c0-4940-b0ad-0132ccd454f8
518.936199774331,1465.6058905892123,29.830005918677656,1.913495307902839,0.5655073905639285,74ea2e33-3709-4dce-9c79-f6258fb5f947
750.7508031787372,1385.1505237608694,30.92850195170759,1.9401974848638002,0.43023502788263157,555dcdad-a7ff-4a6a-b897-378188794412
662.0842694286994,1219.1322165829636,33.491840430716614,1.8942121049126754,0.5876077017063949,ac0aaeb9-488b-4e28-9217-f0f849c8660d
785.1920036645499,1477.8002803084773,33.55171724412701,2.1027329813197007,0.5213098861293658,7ebfa709-b245-4da3-ba1e-b347ae82ed3f
546.1206662453976,1449.3207096616095,31.040393818757764,1.899861443616627,0.5456802551066612,e2e6f7d2-9d1b-4626-88eb-a883fe35c482
677.3218090097631,1346.3874842063096,35.84025742912066,2.154446531533964,0.40677907887002385,df72ffe6-ef97-4b3c-a3a0-73c0113da8a4
543.1347710213288,1366.9187985633455,28.18216501229589,2.1468038853998124,0.5277161233919003,1d627ec6-8ed4-432a-8014-7e2be8554b7d
555.0064295610309,1459.4036517774675,32.11586898810356,1.9111140581064177,0.48182924837653285,1a560758-95ca-4e53-98bb-adca93564984
795.013893641012,1448.5170960313385,30.60677917736184,2.0456375541497924,0.408981362905628,e2044529-81a2-4039-b425-7befee5fe0f9
731.5971321620444,1350.7000354011686,34.68859241014914,1.9070873608998757,0.4559700678400191,6243b59d-713e-452d-a128-945ae61b6bfc
780.1191258660646,1589.2163427239911,30.265166520906405,2.1925926379788434,0.4032053218820196,9296cda0-9e4d-4171-9474-970c2e23e5ab
682.1433836384824,1492.4391823909612,34.136746408963496,1.8456708323443836,0.4552886607763275,8821530e-b2d0-4480-8744-e93a55ad253d
522.5848988242029,1543.0770012645148,32.433411021242925,2.1313322274806836,0.41404504080232196,edf788a1-c24d-48cd-9858-3ac0344507e8
706.5721056197846,1515.909659241344,36.65932314427363,1.8431530208507092,0.481084354344125,72f51f37-72fa-47b0-8c19-e6f06dd97f44
719.4184056038163,1423.471397884318,35.93067993691123,1.8101096766726512,0.5522722700515525,fee3f47e-60b1-4b97-b782-2f36c068ff28
648.7259265408999,1380.5516820556295,35.35676838691433,2.0015596166453116,0.5792564021500062,7b92f279-718c-4b48-8257-269b540791f8
558.9791081390076,1443.146438779224,35.90973435812972,1.8762775656151933,0.5185484588210393,5ed09e8c-607d-4a4e-8230-cbe418948729
617.8630053291565,1323.1761233258987,32.82526155444411,2.141560637257258,0.5372770009853327,e9bbf9b5-77ec-4b3a-8e42-be0bdddf9b1e
688.5413105277303,1393.1514257869867,33.51740580628582,2.1475577463830526,0.488340834395754,664a5860-e5b3-4b15-bcc8-c1ea8ac04284
686.8126960045598,1550.7518524326492,34.567213526144144,2.1342632310892578,0.4500087478666005,bf1df5cd-1fe7-43c2-8746-53b4809f9f62
740.7218713609307,1222.282703906532,28.44729470263495,2.0765480780109757,0.4308032145765539,ff78c4ae-94fd-4475-b6f6-d14ff12f4820
566.997828028662,1521.256970579211,36.57496861220516,1.897440964070724,0.5620702777756696,1db05d00-4229-4165-98d5-6c0cbcbb414a
613.2138805262357,1536.18705938665,35.52207194660037,1.9790916829560607,0.4788817749564588,4edcd27b-864b-4759-8bf7-7af430747293
651.0417870056979,1252.165856586921,28.805660740797908,2.000103572801207,0.43182698171423317,f1c88e97-cf9d-44d7-a392-45ebdc554cf6
745.7410902916317,1593.8927257061846,36.28205768461488,2.139794009130111,0.45546943615380303,dcfba12f-99a5-44b3-b01b-87fe88b1bc03
646.2038727594868,1397.0756908756625,31.698645769012966,1.8801190950946618,0.44597419931830723,83236614-3367-443c-ab69-4be5184a031e
509.5938291724608,1344.5552174295683,32.991161473761316,2.0918026966914054,0.4649234237670371,7975e06c-12c4-4d43-8b2f-8110c2fb9000
593.0622010756663,1573.9088880667791,35.588975625553054,1.994786389684518,0.5494552758450774,3fc09102-5183-4ee9-9a3d-fe266d9bdd2a
796.817293414304,1410.463892294592,30.809141212708745,2.1788056198146566,0.49811326127043754,a52facca-4519-4eca-9f1b-f05711acc5ec
634.2920033397893,1231.2740868327917,31.883709230439976,1.8932303153372043,0.5161401081632468,3e446f58-cff0-43bc-b4f0-bb443ed6a57d
625.2864488111767,1439.7515101772397,31.31010283434122,1.8734865176368858,0.526810365541219,53564d36-0149-48ef-8624-710aad788720
530.2824402776594,1335.5433380839943,31.98383913103465,2.1189465368373455,0.5218346401491625,c5223de2-371c-4b81-b0f6-e2e8958f0245
635.3464120174776,1330.474164933876,36.21541917460525,1.8008110474135455,0.45381849509773736,fe892cf2-965b-4d02-a225-b4f5d68e6b97
733.5855760720981,1436.161525678393,33.19730176037772,2.039541561910326,0.4716056762294457,dbf1b9ba-186e-4094-ab96-830b141be972
688.0930302430879,1599.2163621402242,34.28895222176476,1.8261316121581799,0.5921792683948393,5b4383b6-8ef3-4907-b738-9c4fcd4ce84b
664.9740492995502,1580.121542867586,32.09208595614643,2.096800319952894,0.437066925306402,5f84a09a-be3f-49c7-922d-23f794ef0012
752.6221874341287,1230.624876945337,29.873981048073492,2.0783907874999055,0.553601639529093,b5f6692d-aab1-4c15-9cdf-896d5fbd172c
568.3830028699097,1558.6150213377114,31.3891398922733,1.8632700774158393,0.40984401942734405,c4cf699b-f56c-48f2-9011-9a730ab2e703
650.5083046752629,1458.0476420379669,34.04074065922006,2.0060601291749696,0.4365849519751801,23a81b0b-5407-45b1-99c0-5fc3837f9645
539.3585093516963,1331.6544331975188,36.24114334433682,2.181216226662293,0.4447276709663229,3f51f88c-0716-4873-9ac8-eedbfc78a8ef
532.5141153635119,1250.8463497944351,29.387869215448717,1.858717915222709,0.5657510261711441,571294a9-c6bb-46d5-aedc-8f023986b2b8
593.7116040984515,1327.082580420708,36.96037410661585,2.1769478244357443,0.5596982431510709,2797a56d-692c-4482-8ecd-9387e68a9118
634.9143179605791,1490.3704394801152,32.396777212333475,1.9390817146494315,0.4207552196833591,05caefe3-a4f0-43cc-a259-28ced9c4b038
558.0893866265452,1431.5497866046435,30.80178251799674,1.961587861179701,0.48251362691080735,3d03f222-1afb-49ea-8374-a4c73e16167b
608.3907608011289,1408.7954271395004,31.635832879658388,2.137988459751347,0.5726316273881458,205cfe58-a952-49bc-90c5-98cc0fd70d3b
763.5522953690094,1457.7670315074106,35.42520601895614,2.028452730759379,0.5346560934580344,514abe6d-8497-4b8d-a12a-258a75ee755d
648.1301275048031,1435.8117760750292,30.724104536724422,2.135883600766008,0.5154491166333568,c86a68ef-4c4d-4cea-b2bd-584a64c95a6e
744.0417095624989,1592.1794423066801,30.522888756288367,2.080676860886414,0.4681020741790307,84d5d447-63f0-4be7-822f-d0b032bd6602
565.6362986014129,1273.9222140174563,28.43692573925432,1.883876958136022,0.5019633423487883,71039dca-160e-48ec-93ab-5fa572b2d2ce
544.0194318141992,1291.2522935703378,31.793957047639466,1.986298816867955,0.43272681016357306,e11c1417-7e22-4c39-8481-6f8c978874fe
695.0397839312091,1487.5158134976373,30.93692973322758,2.1945284131006857,0.4590590580791869,604c28bb-303f-4360-a768-5cc1446c9b62
645.058810259845,1369.970251443896,31.642252876581743,2.1949519515843816,0.42351699910739504,40b59e51-bded-4597-ac03-e9b315b304af
745.1708384815721,1272.3615556330512,31.246374230390884,1.8555233953950823,0.5804369672005946,da1f45f5-1352-4496-83af-6792c48aff66
588.4844020322014,1354.138630628913,28.989720093499734,2.161396556346577,0.5973626736455213,86e3921a-c940-43ef-bacf-cc756aeb4f17
528.190415989591,1203.6709317694736,31.18191794211647,2.109329582373846,0.5528971690528588,28db6459-1f56-4b83-bb4e-f079151660d9
593.4849184385561,1430.1317755506802,32.064304860710735,2.0954735956549064,0.4435956343162033,672b3693-bc7f-43b8-982e-2b9cbb5e3d7f
531.0304584713435,1491.3330691107622,35.0147652359743,1.805772397889196,0.5660556431332584,519550c9-6a95-4cbe-b948-eaaceea9137f
569.9183887665589,1538.8893960179034,34.9652362494722,1.9273363626266249,0.4324972928782502,2fbe4f32-b0ff-47c3-8390-96705c9d4e87
732.9675965897516,1302.8894667444526,34.11716891486521,2.0530303164782944,0.5503941187285399,1cfd4919-de84-4472-aae8-c0c3ba1aeaf3
731.6301785824343,1551.6011146266387,30.537112252098503,1.8877403598628963,0.5765240733951968,b071fc57-9ec9-4e3e-b636-a60d289f79ff
657.6752146404352,1335.501484279055,36.149032445576026,1.9145787757982575,0.5966794999811671,a2405f05-35e9-4acf-8428-ab23d029f530
610.7900340494056,1442.6433018692264,29.786426549668718,2.0469105241311527,0.46702015211809517,f0b293d6-c969-499f-927d-f60215801e15
513.0452048909203,1482.5172606218387,34.54703209284939,2.0426215403223025,0.4706088384349113,80f2756e-4348-4512-aeb7-45af6986abf5
551.9986387344005,1242.5496589513523,34.02004051390205,1.8987237384311741,0.4494129852672913,ec7e4143-5744-421e-8156-13e73169f171
607.9115692255783,1402.1715783015231,30.74778888998803,2.0298871138718484,0.5729315035786594,81b77d21-28ee-4bcd-8550-988475a5a11e
630.6641884829392,1359.0541974108492,28.035547925271214,2.119694671332388,0.534274320110522,a11af70c-576c-4fe0-9119-32dfb86a29ed
589.876509870066,1414.2961587784364,30.040380714611977,2.0510737154999212,0.4693813553947166,22a6afab-df41-454e-bb9d-0ad7a6dfedb5
553.4825791396482,1440.2922614423057,36.936744739870896,2.0872609876951618,0.4342474040095657,c5db69f8-2fb4-4b11-ad6e-f80d0d878d3d
757.1610621841696,1379.94107843629,29.739641591303698,1.96980982718691,0.5163080237043802,bdfa40cd-00e8-44a8-bd43-0812828e33c0
587.6363142564763,1252.5749124402691,32.642693999224335,1.9103578624797977,0.5349878428581727,57a86e4b-ddef-4ab1-bcfc-c1ae59934a52
548.3952896631307,1280.2303831949914,30.29747339449571,2.070438064174466,0.5418352017561935,cc7e2005-4184-45e4-b4d1-ebb5e563d3ff
636.7195272652609,1560.8453200033662,28.712228405336713,2.04883719992406,0.5978889666545755,d886b738-9cba-4d17-9975-29816160adbf
667.1710134931478,1399.0553748588636,32.82156275528591,2.054072520481674,0.5948058025611336,bf043597-e12c-4114-aa25-34f6b54616ea
786.21662812457,1349.4596092328395,29.587049020291733,1.8997608533373416,0.4276036498065865,a5299908-98a5-41cf-b4ca-05e79dc5ac7d
760.9967770843241,1516.47678701951,36.928854289110106,2.06183144515244,0.5817589609638971,f4e665b1-ddbe-4904-b5e3-029a55c37f19
617.544327971936,1318.6751826291588,35.081182517649225,1.8189298929460251,0.4315641794105231,4e81d870-652a-454b-9f8b-a9291e946751
576.8986970770542,1545.862993194415,32.41254046807241,1.8074189961141138,0.549279450878016,f8f4e040-7e93-4c1b-a304-4cf741c1d276
672.5386194596829,1209.5136138012922,29.08116512059894,2.0462872805022205,0.5028813507294928,bc525915-06ec-4975-a1d4-a1f05dc2935c
716.5443637394397,1382.9693711054615,30.49342667395099,2.0843458248331186,0.5639303058217096,9cd98a81-b4b6-4f9b-8ab5-12a157eb7a33
526.7926582860184,1329.717073585547,33.13843182900216,1.9661912939599069,0.5104597673095064,d01b9519-cd0c-4f0d-ae7e-8eedc114f475
678.7219836604493,1284.0625121107778,34.876993973844776,2.03578770318904,0.4246092498484111,b100f3ca-0244-4fa0-befe-012286b71b77
512.257747304465,1475.05973858088,28.00720658348754,2.0533405249619663,0.43236626434789105,442bed41-2689-4c2e-8bc3-f523bb39a784
582.9514292286344,1363.7477029760894,32.80925329563884,1.8270384275636642,0.48248951674975993,65c75865-5d2f-4ade-9582-ef7750f839dc
688.5634506034809,1215.9759720238487,30.82792295483618,1.9556126528574589,0.5077033311443011,18a33205-dc4d-4dc8-9558-abbec182b366
595.9821050071345,1527.8685588423953,34.47285386408979,1.8626621916807582,0.47841588075338215,e58d9e96-e740-45cc-9822-afbf17c05093
643.2017164673629,1507.7881662308282,32.47079903021736,2.158239365639617,0.4933158314013125,ebb1aced-95f2-4ced-8c66-3449b6448140
798.4966741300216,1367.3039095519428,29.984415675447732,2.145540602515501,0.4748327999629206,71c9fe49-3dbb-4171-95ce-010cf1614402
665.2380171997787,1444.091748138732,35.50011563379828,1.9288131754504936,0.5360916254038317,e63b3919-5ce0-4448-a1de-53ab17691f31
739.3786488092285,1266.372280846266,36.68895363606508,1.8508120140797453,0.5865408900563797,9ee041fa-c58d-4f89-8107-6d29fea8e980
785.7472889874774,1499.1274240345606,29.83618975944657,2.1051883827295046,0.4408475907929321,ec513dbf-19f6-4fa7-a206-9f07bf0036c2
609.5056374618371,1453.6508931957553,30.859416323151258,2.0160172045403875,0.4945641576041163,f95d04d5-b9ab-44e4-8fdd-a8b71d55956c
511.3976206079578,1536.427368871198,32.141636749521886,1.9291294726121342,0.4748778936970508,7641a361-140e-4a28-b54c-5d3a1bb24eea
592.9127195592297,1211.4180949021115,36.41537348355024,1.8668097031482402,0.5980042851102467,5ba85647-bf43-4cde-9e2a-e558bbb699cd
699.2274053627801,1423.7408956126342,30.45979967117359,1.8872581269271296,0.44119806768941117,1acb8b24-4193-4cae-b6de-ad470797d27e
702.3041577405929,1429.4957007709363,35.927559600286514,1.928023755116042,0.5541531534794284,14642447-a2c6-4a95-852c-230ac44cf408
661.2585848437179,1433.5120915936131,35.39108663862485,1.8845324658107923,0.4340410840405608,acf77e9d-e6d3-4d5f-ac55-e34c306e3ea4
704.0061740349227,1375.100674832505,28.04348827978057,2.112997585408537,0.4721863313658343,9551787f-162d-4615-a505-1a167165dda0
791.3217647626891,1516.9836297272736,34.820849084733275,2.113219681722214,0.5174412326031279,bd6af6e0-84d8-465a-a334-959b8b94d1c4
531.947512541023,1495.6884152932912,33.40882146256636,1.94500968637709,0.4188982071245323,1d854e76-c1a4-4d12-bcf4-4ff90a450b64
623.8808539919186,1459.1462505144716,34.44085410737059,1.8661367973054337,0.5248244825429325,8212b363-fc2a-4a10-aa08-b9998c0ce54c
522.0607836060442,1254.5408496334705,35.303843659229436,2.1596810011887633,0.43923532344786226,238ce71b-adc6-42c2-979f-c9a67d1fa48b
504.19038269449254,1431.766606626585,36.10065605281625,1.8607020395910054,0.5929250952349634,a9038aed-b49e-428f-9334-e1e1929c6460
598.5579041667962,1261.3154209294787,35.47407855219647,2.166040775493034,0.4746099891503738,5fd2e3f4-1a9a-47f6-b414-d70d6476ccc8
642.4914473003498,1488.4297268093578,34.79103267521479,1.9304333692026563,0.5972154544599468,c7882212-5713-4006-b3e3-7ac51a6029e4
731.0980223026834,1483.593461297634,31.1358486391613,2.0644157695931344,0.4356102363641372,934420bf-c210-479b-8e76-21ff61ca2995
727.7474488416592,1230.5061800294372,32.15362358247631,1.9540678258598845,0.5755079251606849,e17ce473-5cc0-4686-ab40-3a218addbf85
617.9414672801186,1234.8867777142136,35.96432135494563,1.919109190712282,0.5423139592102233,2abc6722-b6f7-4911-bad4-48324c4a7c8d
664.788436356704,1307.1498683121345,30.614538303706233,2.1715394931146066,0.46256955228808655,a04d74b6-1a85-42ce-b064-74fc50f63819
503.0960632082753,1264.6937905199409,32.38671265429971,1.9348185416057815,0.5427763079509503,cb4d743c-5f8c-4792-818c-28ed2d65a98a
663.5752638213654,1462.546479688561,30.095745292077886,2.0031422414217976,0.40235054966255723,b709bc95-c098-4a87-a426-302c59d65239
646.3337456463909,1425.0053762445318,36.51224178724098,1.9507979752038433,0.4485899986632427,6d8f0e64-ef1b-49a2-b50c-805cfb4c0e57
514.3442777493389,1216.1238527731214,30.41823069861986,1.8711398191484934,0.4694789590457595,2cbfca4e-2206-4513-a175-b06af9d0dbc3
783.2940007176569,1562.1649788764648,32.06142018995075,2.1144713217372653,0.5750458403343472,92c53da7-6c6a-405b-b009-eed86cc81a73
661.9948882466983,1370.1507501436336,31.44919144415743,2.015733983978133,0.4813769918717853,1e3d5b2d-4c8a-4d13-8de8-b4dd46392d7f
694.5448921099322,1497.4701426882714,30.78993627051853,2.1478062406410303,0.5649097155148237,6af67ea8-edd7-4c19-8b30-4fdff0df86df
673.0303710487051,1529.1018355019178,29.700972939845112,1.9248640092069806,0.5160017771229408,75770eda-dc46-4701-ae00-1074e77e7568
665.0882066840898,1427.303063776552,33.27220067103267,1.8439133172665394,0.5847783702440308,4ea47f5f-6abf-49e5-a5d8-8e8864b41c1d
766.5966119291347,1496.5726637309428,30.97304621890287,2.1651037861845532,0.4074190174422148,7e7aeb4c-bdb7-4603-867f-03c6e7650b0e
700.8731807546619,1545.6456483198435,30.744041429406142,1.8394076785326705,0.40052092573973047,08e252e3-8ad4-4922-a2fc-6bc3a64cdc24
591.494617014949,1569.875431390028,33.95814265839876,2.0904223742625523,0.4967329935610081,e433f27b-8766-4b4a-a9ec-10485f9c9efd
666.6987804770463,1430.7766278977274,29.738680527007904,2.1779913560010518,0.4838208574095679,aa4b8280-288e-4674-9d39-76d1584e9fc7
523.4044979880913,1353.5722475639138,31.370862783285354,2.1927920375486125,0.43064859134591277,252c13a1-3b81-4ef6-b773-76b34fcb515d
721.5297960863128,1551.293596889982,35.774265371826104,2.1699571080515545,0.4736229674610363,f3be72b1-9f39-42b1-b73d-64f95a034b6d
779.1371448230534,1323.1553351818234,29.771835302297163,1.962101770560295,0.5980140022247236,fdba8e08-9fd9-4199-9f62-8b009bf8021f
628.6748367639996,1586.499317268197,32.50294967979038,2.009360155321076,0.48180115141065016,6988bb3d-57b0-45e9-8da1-995930e394e2
519.7715709401248,1313.764755438362,34.7144959020923,1.81958406107992,0.4539648325719037,2d6861ea-824c-4451-8ae4-378ad3a9c05b
637.6506350134442,1208.1492963948826,35.46566431334335,2.174629889976705,0.5535318385585741,3ebde1e6-f798-4313-a9eb-e1db8c7e69bb
530.6119176990687,1471.7789162478603,33.90253574282598,2.0658189997159737,0.4577878619465652,4db26671-0ad2-4d5a-be49-8c3b176baaca
783.6953903616534,1539.2938546463783,30.96471060471846,1.8872999344614794,0.45093291242818634,1911fb48-6a75-4f76-9e53-0fe188780149
537.8505209692272,1394.692143727172,28.475075831369388,1.8009515461528216,0.5221176273043251,4a0e4954-0216-4cc5-b867-26cdfecae4fb
673.6483678343462,1454.2843021874019,34.12972009885265,2.0841636624527804,0.5970412277924552,dcb3018c-a3cc-4c56-8429-06b9d1aa83a2
776.8272629876988,1309.3116592906122,29.389020025562516,2.18288732900147,0.4598547479999511,6f4d8532-dbc8-4fea-a6a0-4225fffcb69e
644.4255659942687,1358.3786293369062,35.151883505734034,2.1027111363792037,0.5739018496993715,92615c51-7948-442a-8730-0c0e758ac2b0
690.3356976655983,1200.681084033675,31.94035122770041,1.9987440893706476,0.5104832762435856,2e5fc5d3-849a-4118-8fae-7611d3cb72af
512.8567246321935,1463.4540114359563,29.53878291910761,1.9448497437050258,0.49546510058860294,f14556fc-b4b4-4b4c-aabf-5409da07c114
708.0668406258374,1428.992346202734,28.168390269426784,1.9374289299735679,0.44900671554207566,f05548b2-dc5e-4cbf-ac56-94b25876b479
579.5388672417686,1344.0124765372984,28.186377320063528,2.1114388601678855,0.5170452090108202,9836ad45-693d-4b81-b680-ec99f6daaf37
512.2908970308292,1205.4191467003895,28.631490840732983,2.138999632694496,0.5244212989424062,c18c08fd-3d34-41de-88be-66d5280c30e3
726.1748481730156,1275.269204324036,33.02314509412837,1.9834410538714453,0.407005470728149,73f0b7d3-81d9-4653-af13-47195e82f14e
643.6606029944833,1252.2036293241163,30.073376129929272,2.1054435771864273,0.42822283264548655,ab0bdfa8-43ae-46da-896d-f5cb5bad1bf0
691.3067182517998,1466.8614257837153,32.70105114824081,2.122539759770187,0.43856341531801657,483916c1-2559-4e89-b093-f0802bac1468
709.6473330799532,1380.1561872526406,34.75931336910772,2.1715100854462737,0.5718642709896877,690aa158-10ce-4365-8f1e-1a7dc1fff75d
704.1514590327746,1574.0535231840724,36.139003102078036,2.0232954284954117,0.5751814548945019,66e72679-0efb-45e4-b5e1-7849bea977c8
688.1953403221632,1273.0435450750556,34.24035170185519,2.0374895277518164,0.4961912766703811,dab427a2-adb4-46c9-a135-db73e24dddc7
634.1423290748903,1452.188071303119,33.84648792780639,2.0351684635427874,0.42044081705446545,d8e22cc1-95a4-4d98-9c69-49f1d011eba9
668.9962056595151,1359.0120814502102,36.31090208231638,1.8115904568597578,0.45877181555627056,c69f95c0-0091-435f-8cbc-6fe556b91592
661.8854009703529,1555.448446450704,33.158048395294344,1.8274406791694042,0.5068198426347099,07ea40eb-a2b5-40d2-8fa5-a5806aab2373
585.7285865408916,1382.3878382367252,36.44710542918725,2.0233752639242275,0.49063801539393037,9a7474a7-d6c6-4825-9f6e-54b0eadaae98
653.4380626841447,1416.7579201877265,28.97146237407538,2.14292385723795,0.5444899952054453,bd27433d-5410-42e9-ad19-cf815ae81ac0
785.3186353925155,1302.8748376615968,30.60713915968635,1.8433018606934146,0.42404567084533057,bbbc09bf-46f5-43c5-ae0c-a33480b9a93a
603.6028398558142,1556.210034473456,34.98223239198519,1.9986133666979817,0.5812667890591343,df939773-8297-47cb-a08e-13edef7e2c8d
623.1786171325266,1534.7983657856628,30.499834586886546,2.074235380736752,0.5012397789988933,b807acfd-dab1-44c6-b444-246b5569082e
681.2866889353046,1402.8242213488752,31.179200871469437,1.8663246934100826,0.5894865853440154,2691c2dc-fb23-40b7-9a3e-3e919b27d385
525.6799310479021,1320.318564199181,28.38554238062731,1.8766320135887178,0.4485793996055477,a09330a2-64ec-4181-af6d-54467eae9a92
700.2727721942103,1517.3893907827885,31.70928999203366,2.0602246584943043,0.4804382756724729,b77d8750-bf8a-4bdc-8617-95cfffae1ee3
576.1644651026509,1263.6293469934753,32.51843360805175,2.132917278336764,0.5499580754261378,b363bd13-0ca3-4f36-811b-b8ef64b4cc37
575.30162549508,1352.5433274128375,35.10021538954491,2.1748829880955936,0.40107885169092,111adff7-2d06-4589-8236-466cf559d95a
651.4850036434832,1235.3536872274467,36.97491697527942,2.026825787125811,0.594356890693285,e957248e-bca7-46b3-bd27-a6d6a2980792
630.975989808509,1255.5711575484816,36.60979955893424,2.143489502125231,0.49010630357170787,cfe407ed-b587-4547-a9df-777a2256e5b0
559.8117023950438,1263.715619867381,29.274572411571267,1.8070076991224062,0.5266352927866766,0a4377d3-a138-4f8d-b5a3-5cc2c3dcebf8
645.7001114563294,1273.4086887177277,36.18315516647962,1.873781784929078,0.42958478264227595,fa5aedc3-bb14-4845-aab4-4f22b76c2cfa
723.4845297843347,1526.2297105843747,31.01370463991531,2.004692773301534,0.46546443597026194,09f29e3d-b229-4e07-97d6-f612c025d6bf
788.820788312479,1440.0007005284951,29.895580854354982,2.0305041754636037,0.453108215519303,8414d340-21c7-421f-8e5a-8fa61764748d
626.526990416125,1338.1968168042238,35.06116903688117,1.9499380364238452,0.48530354495741207,0dfb9841-f1b1-4640-9d93-d318e0f0d328
524.882312954291,1594.421075454307,36.03074663458453,1.9640328438943064,0.40809567581910483,1b2089ae-5b60-4313-9706-66190542c872
547.8768025858478,1531.0592257480198,33.829197025993594,2.0051740259309887,0.5182363474158285,416ff0a4-3c05-4295-b709-f6920c8b0393
617.463868589117,1487.3595857908033,31.629166094676957,2.1425336871217784,0.5073816269344025,47c988ac-71d4-45b6-9780-e536df39d9d0
638.2448458197474,1266.0846736749274,35.56025971772998,1.9268368729164023,0.49072965032202553,9eda4e25-c238-4411-8f71-9ae289ea2b24
521.2698690289933,1317.5291963359346,30.344851023312646,1.9719996163502689,0.4560855954059152,4ce2c400-0174-41e5-a5df-8dab81d06cb9
501.25466123859127,1278.4401360883053,36.56787292155724,2.074542962331397,0.4269562233212727,ca05af26-ca04-4f30-be75-bb12bb8683c8
